label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,Blank,IO_12C_01,IO_12C_02,IO_12C_03
,1960,1960,3,581.330261,3.031,0.851891,,,581.330261@3.030678,581.330261@3.030678,,0.000,0.000000,581.330261,0.00,52411.80,106999.49,77084.01
,1961,1961,3,201.070923,12.080,0.743373,,,201.070923@12.080426,201.070923@12.080426,,0.000,0.000000,201.070923,7293.40,82132.72,106275.19,67647.78
,1962,1962,3,466.090576,4.096,0.852350,,,466.090576@4.096056,466.090576@4.096056,,0.000,0.000000,466.090576,0.00,104251.91,84167.55,95636.47
,1963,1963,4,577.135742,2.235,0.852338,,,577.135742@2.234812,577.135742@2.234812,,0.000,0.000000,577.135742,16583.10,84123.98,105258.98,62806.88
,1964,1964,4,421.226685,1.950,0.826625,,,421.226685@1.949800,421.226685@1.949800,,0.000,0.000000,421.226685,17271.58,61079.73,112065.05,108456.25
,1965,1965,4,457.343689,2.882,0.835177,,,457.343689@2.882079,457.343689@2.882079,,0.000,0.000000,457.343689,36585.56,113092.06,95738.37,81721.88
,1966,1966,3,206.038742,13.869,0.788976,,,206.038742@13.868595,206.038742@13.868595,,0.000,0.000000,206.038742,0.00,117793.23,84249.97,73891.26
,1967,1967,1,108.901978,6.609,0.554149,,,108.901978@6.609338,108.901978@6.609338,,0.000,0.000000,108.901978,4308.05,152608.73,203637.36,182519.36
,1968,1968,2,192.115631,3.587,0.806254,,,192.115631@3.586579,192.115631@3.586579,,0.000,0.000000,192.115631,26646.51,117971.09,96787.79,86005.00
,1969,1969,4,266.984741,11.930,0.848642,,,266.984741@11.930266,266.984741@11.930266,,0.000,0.000000,266.984741,38070.25,72596.78,94958.15,110573.00
,1970,1970,3,171.049255,12.961,0.850345,,,171.049255@12.960540,171.049255@12.960540,,0.000,0.000000,171.049255,0.00,105030.03,104063.35,86775.05
,1971,1971,3,600.398315,3.082,0.849845,,,600.398315@3.081792,600.398315@3.081792,,0.000,0.000000,600.398315,9569.89,85876.72,105595.94,69095.91
,1972,1972,3,379.909058,3.711,0.761346,,,379.909058@3.710508,379.909058@3.710508,,0.000,0.000000,379.909058,10667.76,91636.94,93996.37,86867.70
,1973,1973,3,312.265717,8.402,0.848639,,,312.265717@8.401866,312.265717@8.401866,,0.000,0.000000,312.265717,46962.79,115487.21,95353.21,0.00
,1974,1974,1,787.305420,2.359,0.501668,,,787.305420@2.358511,787.305420@2.358511,,0.000,0.000000,787.305420,0.00,63460.67,59294.00,61213.14
,1975,1975,4,191.072845,4.112,0.826106,,,191.072845@4.112175,191.072845@4.112175,,0.000,0.000000,191.072845,5900.30,102879.28,23594.70,41068.11
,1976,1976,3,376.906555,15.553,0.837928,,,376.906555@15.553041,376.906555@15.553041,,0.000,0.000000,376.906555,5429.53,31180.79,113774.79,91079.77
,1977,1977,1,194.944595,13.619,0.728519,,,194.944595@13.619321,194.944595@13.619321,,0.000,0.000000,194.944595,2552.58,68275.34,32225.10,33873.15
,1978,1978,4,337.205841,4.073,0.793791,,,337.205841@4.073029,337.205841@4.073029,,0.000,0.000000,337.205841,14418.38,89435.16,105466.00,66336.44
,1979,1979,3,286.916443,15.852,0.840445,,,286.916443@15.852138,286.916443@15.852138,,0.000,0.000000,286.916443,9167.39,118050.81,112775.77,60230.21
,1980,1980,2,190.020081,3.968,0.732452,,,190.020081@3.968300,190.020081@3.968300,,0.000,0.000000,190.020081,1050.83,87213.84,103312.79,82817.59
,1981,1981,3,273.186157,2.577,0.851775,,,273.186157@2.576967,273.186157@2.576967,,0.000,0.000000,273.186157,0.00,89751.82,118193.06,88292.27
,1982,1982,1,193.035431,11.904,0.783965,,,193.035431@11.904370,193.035431@11.904370,,0.000,0.000000,193.035431,1716.38,59916.12,74740.68,60860.39
,1983,1983,3,287.049683,14.052,0.838384,,,287.049683@14.051811,287.049683@14.051811,,0.000,0.000000,287.049683,0.00,121913.79,112656.78,86456.56
,1984,1984,2,279.232971,7.093,0.659778,,,279.232971@7.093229,279.232971@7.093229,,0.000,0.000000,279.232971,29894.33,564167.00,859205.81,259827.67
,1985,1985,3,218.033203,11.900,0.793181,,,218.033203@11.900263,218.033203@11.900263,,0.000,0.000000,218.033203,986.01,99003.94,113414.78,105951.16
,1986,1986,4,157.991776,4.027,0.706681,,,157.991776@4.026537,157.991776@4.026537,,0.000,0.000000,157.991776,15610.36,97812.79,83885.36,101127.18
,1987,1987,4,391.232849,7.379,0.849878,,,391.232849@7.379200,391.232849@7.379200,,0.000,0.000000,391.232849,37633.14,116519.26,108820.02,86738.59
,1988,1988,3,107.934174,3.995,0.758994,,,107.934174@3.995329,107.934174@3.995329,,0.000,0.000000,107.934174,8822.40,116951.77,69838.91,55447.34
,1989,1989,1,281.159302,1.944,0.848253,,,281.159302@1.943875,281.159302@1.943875,,0.000,0.000000,281.159302,2873.87,115603.48,15496.58,17494.26
,1990,1990,4,509.407471,3.030,0.850323,,,509.407471@3.029867,509.407471@3.029867,,0.000,0.000000,509.407471,32941.12,105693.71,100071.55,58206.59
,1991,1991,2,463.093292,11.837,0.683360,,,463.093292@11.836856,463.093292@11.836856,,0.000,0.000000,463.093292,0.00,112246.15,115315.84,97831.25
,1992,1992,3,249.023926,2.778,0.848862,,,249.023926@2.778279,249.023926@2.778279,,0.000,0.000000,249.023926,17828.88,24305.07,29555.14,114206.38
,1993,1993,3,532.259705,6.773,0.850201,,,532.259705@6.773306,532.259705@6.773306,,0.000,0.000000,532.259705,0.00,100096.12,112655.65,122961.41
,1994,1994,1,281.204041,2.438,0.754537,,,281.204041@2.438011,281.204041@2.438011,,0.000,0.000000,281.204041,0.00,44322.75,44117.83,25118.40
,1995,1995,1,450.261200,4.122,0.766472,,,450.261200@4.122000,450.261200@4.122000,,0.000,0.000000,450.261200,13372.67,61346.89,118341.23,66100.84
,1996,1996,3,453.282898,7.088,0.851071,,,453.282898@7.087600,453.282898@7.087600,,0.000,0.000000,453.282898,937.07,90344.41,103074.75,103238.56
,1997,1997,3,174.954834,3.808,0.726372,,,174.954834@3.807550,174.954834@3.807550,,0.000,0.000000,174.954834,14394.81,75989.30,87350.90,81752.91
,1998,1998,3,143.021179,15.981,0.798465,,,143.021179@15.980550,143.021179@15.980550,,0.000,0.000000,143.021179,10899.91,43576.85,104900.31,43531.21
,1999,1999,3,454.292511,7.127,0.851315,,,454.292511@7.126562,454.292511@7.126562,,0.000,0.000000,454.292511,6651.93,105952.60,116233.80,82611.09
,2000,2000,3,417.210815,1.979,0.851561,,,417.210815@1.978642,417.210815@1.978642,,0.000,0.000000,417.210815,5930.57,48897.18,41268.37,115264.21
,2001,2001,4,215.053925,13.709,0.852406,,,215.053925@13.708609,215.053925@13.708609,,0.000,0.000000,215.053925,12895.03,66091.09,110554.87,58901.29
,2002,2002,3,480.307922,7.108,0.850389,,,480.307922@7.108196,480.307922@7.108196,,0.000,0.000000,480.307922,3141.62,95476.80,101978.68,102130.95
,2003,2003,1,195.039322,11.124,0.819149,,,195.039322@11.124087,195.039322@11.124087,,0.000,0.000000,195.039322,1663.17,108350.88,81439.09,53983.95
,2004,2004,4,338.208740,4.137,0.815151,,,338.208740@4.136554,338.208740@4.136554,,0.000,0.000000,338.208740,22378.54,79268.51,77385.13,72660.20
,2005,2005,3,439.875885,3.701,0.765797,,,439.875885@3.700992,439.875885@3.700992,,0.000,0.000000,439.875885,5621.53,90221.75,70973.68,75613.88
,2006,2006,3,535.386597,4.122,0.738502,,,535.386597@4.122196,535.386597@4.122196,,0.000,0.000000,535.386597,13647.50,92518.03,96524.84,66529.26
,2007,2007,3,301.238251,4.122,0.849749,,,301.238251@4.122196,301.238251@4.122196,,0.000,0.000000,301.238251,6634.02,110460.34,90736.72,86278.09
,2008,2008,3,295.192230,4.097,0.851956,,,295.192230@4.096633,295.192230@4.096633,,0.000,0.000000,295.192230,1164.11,105231.41,102721.04,78782.34
,2009,2009,1,169.061905,11.111,0.827522,,,169.061905@11.110722,169.061905@11.110722,,0.000,0.000000,169.061905,2204.15,110151.12,80057.60,65191.69
,2010,2010,3,339.235107,2.563,0.789529,,,339.235107@2.563128,339.235107@2.563128,,0.000,0.000000,339.235107,0.00,84085.44,86731.49,68060.15
,2011,2011,3,325.076965,12.161,0.758482,,,325.076965@12.161100,325.076965@12.161100,,0.000,0.000000,325.076965,726.78,102856.65,113651.02,104653.91
,2012,2012,3,365.158508,4.093,0.811027,,,365.158508@4.092691,365.158508@4.092691,,0.000,0.000000,365.158508,2017.06,118809.52,109334.68,54366.42
,2013,2013,2,136.964478,13.513,0.798019,,,136.964478@13.513489,136.964478@13.513489,,0.000,0.000000,136.964478,0.00,96203.51,79552.78,74990.53
,2014,2014,3,114.064178,10.162,0.839058,,,114.064178@10.161758,114.064178@10.161758,,0.000,0.000000,114.064178,448.17,118012.12,107948.73,59794.05
,2015,2015,3,459.093414,2.545,0.851511,,,459.093414@2.545371,459.093414@2.545371,,0.000,0.000000,459.093414,28546.01,50820.56,106124.56,73834.32
,2016,2016,3,144.975464,15.835,0.831873,,,144.975464@15.834784,144.975464@15.834784,,0.000,0.000000,144.975464,5914.57,118082.66,117371.46,49606.76
,2017,2017,4,379.268433,4.137,0.850187,,,379.268433@4.136763,379.268433@4.136763,,0.000,0.000000,379.268433,7850.11,100617.77,104199.37,81069.93
,2018,2018,3,301.158356,7.012,0.801653,,,301.158356@7.011687,301.158356@7.011687,,0.000,0.000000,301.158356,3085.78,71395.27,97594.62,84685.04
,2019,2019,3,198.954376,3.716,0.675732,,,198.954376@3.715792,198.954376@3.715792,,0.000,0.000000,198.954376,158157.38,662610.50,730055.00,719002.81
,2020,2020,1,135.012161,2.608,0.761442,,,135.012161@2.607704,135.012161@2.607704,,0.000,0.000000,135.012161,1156.49,59882.77,89454.70,48366.64
,2021,2021,3,161.081909,7.099,0.766800,,,161.081909@7.098858,161.081909@7.098858,,0.000,0.000000,161.081909,11141.20,61545.79,86479.59,51390.91
,2022,2022,2,227.066193,11.117,0.835974,,,227.066193@11.116662,227.066193@11.116662,,0.000,0.000000,227.066193,1228.86,109026.79,119857.32,98548.97
,2023,2023,4,269.187073,4.127,0.850857,,,269.187073@4.127000,269.187073@4.127000,,0.000,0.000000,269.187073,8386.71,110302.65,105353.10,84129.65
,2024,2024,1,629.418335,4.083,0.851884,,,629.418335@4.083046,629.418335@4.083046,,0.000,0.000000,629.418335,1326.12,57650.59,87461.66,85317.61
,2025,2025,4,331.267456,4.077,0.736255,,,331.267456@4.077425,331.267456@4.077425,,0.000,0.000000,331.267456,23727.32,105551.85,94568.28,95534.30
,2026,2026,3,163.498169,4.069,0.747464,,,163.498169@4.069456,163.498169@4.069456,,0.000,0.000000,163.498169,0.00,100500.69,112746.44,84380.60
,2027,2027,3,434.240082,7.074,0.851065,,,434.240082@7.073789,434.240082@7.073789,,0.000,0.000000,434.240082,0.00,114107.94,90360.87,88905.59
,2028,2028,3,538.315186,7.080,0.851184,,,538.315186@7.080261,538.315186@7.080261,,0.000,0.000000,538.315186,0.00,100913.62,127973.12,102569.07
,2029,2029,3,203.029922,7.224,0.808630,,,203.029922@7.223725,203.029922@7.223725,,0.000,0.000000,203.029922,1993.42,100036.96,63401.40,57155.74
,2030,2030,3,243.029861,13.507,0.852833,,,243.029861@13.507199,243.029861@13.507199,,0.000,0.000000,243.029861,0.00,87520.26,84293.80,55494.05
,2031,2031,3,273.235046,2.649,0.847194,,,273.235046@2.648625,273.235046@2.648625,,0.000,0.000000,273.235046,6496.30,73262.72,107575.48,78481.30
,2032,2032,2,72.993134,12.066,0.747364,,,72.993134@12.066362,72.993134@12.066362,,0.000,0.000000,72.993134,6605.32,58912.32,87718.71,70069.71
,2033,2033,3,132.996262,7.057,0.848843,,,132.996262@7.056867,132.996262@7.056867,,0.000,0.000000,132.996262,4493.31,119981.10,97526.65,104020.90
,2034,2034,4,302.168640,2.571,0.851827,,,302.168640@2.570800,302.168640@2.570800,,0.000,0.000000,302.168640,36855.67,63148.96,82039.55,109851.46
,2035,2035,3,534.256653,6.760,0.851204,,,534.256653@6.759806,534.256653@6.759806,,0.000,0.000000,534.256653,0.00,92599.62,112601.84,122321.52
,2036,2036,3,289.115326,14.077,0.824307,,,289.115326@14.076528,289.115326@14.076528,,0.000,0.000000,289.115326,0.00,118436.12,115545.59,87678.51
,2037,2037,4,521.369812,2.819,0.851184,,,521.369812@2.818600,521.369812@2.818600,,0.000,0.000000,521.369812,45348.56,122870.77,108908.50,100438.66
,2038,2038,4,488.236450,3.082,0.851162,,,488.236450@3.081792,488.236450@3.081792,,0.000,0.000000,488.236450,20641.81,125024.53,127620.81,91295.50
,2039,2039,3,333.205780,4.117,0.845857,,,333.205780@4.117200,333.205780@4.117200,,0.000,0.000000,333.205780,7590.33,83587.03,57503.07,63343.16
,2040,2040,2,889.220642,2.597,0.850710,,,889.220642@2.596512,889.220642@2.596512,,0.000,0.000000,889.220642,18401.59,71638.20,87110.95,102228.57
,2041,2041,4,157.098267,4.675,0.838749,,,157.098267@4.674529,157.098267@4.674529,,0.000,0.000000,157.098267,15562.45,119804.84,87579.94,70583.79
,2042,2042,3,71.013901,10.216,0.822880,,,71.013901@10.216379,71.013901@10.216379,,0.000,0.000000,71.013901,1833.77,82668.40,70762.74,112753.02
,2043,2043,3,275.201782,3.481,0.789319,,,275.201782@3.481154,275.201782@3.481154,,0.000,0.000000,275.201782,586.51,72661.84,115719.94,50340.30
,2044,2044,4,359.207764,4.098,0.828440,,,359.207764@4.097612,359.207764@4.097612,,0.000,0.000000,359.207764,18687.92,112927.25,109199.10,103555.66
,2045,2045,3,278.981323,13.985,0.832160,,,278.981323@13.985304,278.981323@13.985304,,0.000,0.000000,278.981323,1160.74,113596.09,103919.85,106002.09
,2046,2046,4,269.087402,12.057,0.831025,,,269.087402@12.056538,269.087402@12.056538,,0.000,0.000000,269.087402,8506.42,88822.56,130111.50,75489.53
,2047,2047,3,177.057022,10.155,0.832680,,,177.057022@10.154725,177.057022@10.154725,,0.000,0.000000,177.057022,1252.23,129572.13,102881.91,107060.44
,2048,2048,3,377.203156,4.098,0.833567,,,377.203156@4.097692,377.203156@4.097692,,0.000,0.000000,377.203156,3615.08,90504.74,96406.23,71211.22
,2049,2049,3,457.317291,4.082,0.850896,,,457.317291@4.082404,457.317291@4.082404,,0.000,0.000000,457.317291,1778.33,52864.79,93495.06,96888.84
,2050,2050,3,111.020065,7.530,0.810091,,,111.020065@7.530437,111.020065@7.530437,,0.000,0.000000,111.020065,1852.94,61127.58,40688.16,113054.46
,2051,2051,2,301.071777,1.976,0.851596,,,301.071777@1.976138,301.071777@1.976138,,0.000,0.000000,301.071777,3712.55,106292.43,87991.79,101586.88
