label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,blank,RT_12C_01,RT_12C_02,RT_12C_03
,4323,4323,3,180.041351,7.767,0.726473,,,180.041351@7.767133,180.041351@7.767133,,0.000,0.000000,180.041351,5120.87,555522.56,442142.62,495676.53
,4324,4324,4,70.571472,2.533,0.853312,,,70.571472@2.533433,70.571472@2.533433,,0.000,0.000000,70.571472,180033.20,241095.20,393868.53,434957.09
,4325,4325,4,741.146606,2.591,0.852487,,,741.146606@2.590804,741.146606@2.590804,,0.000,0.000000,741.146606,58724.01,308815.22,439928.66,578026.75
,4326,4326,3,361.005493,12.081,0.776699,,,361.005493@12.081255,361.005493@12.081255,,0.000,0.000000,361.005493,7025.19,605440.81,565800.12,516996.50
,4327,4327,3,756.590393,4.121,0.853956,,,756.590393@4.120928,756.590393@4.120928,,0.000,0.000000,756.590393,0.00,250395.25,436605.03,222296.39
,4328,4328,1,123.902100,7.149,0.544997,,,123.902100@7.149017,123.902100@7.149017,,0.000,0.000000,123.902100,44041.38,417381.22,427149.22,540866.19
,4329,4329,3,186.077209,2.763,0.809797,,,186.077209@2.762583,186.077209@2.762583,,0.000,0.000000,186.077209,97023.99,356746.25,293617.66,533694.38
,4330,4330,3,313.238434,2.640,0.791087,,,313.238434@2.639892,313.238434@2.639892,,0.000,0.000000,313.238434,112192.50,376596.34,562565.81,399636.25
,4331,4331,3,737.496155,3.003,0.854598,,,737.496155@3.002655,737.496155@3.002655,,0.000,0.000000,737.496155,0.00,530519.56,494095.88,541041.88
,4332,4332,4,221.119202,4.058,0.828297,,,221.119202@4.058288,221.119202@4.058288,,0.000,0.000000,221.119202,68865.56,532146.25,476335.50,492813.50
,4333,4333,3,327.139404,2.514,0.794807,,,327.139404@2.513996,327.139404@2.513996,,0.000,0.000000,327.139404,71348.77,485125.41,166345.53,556512.62
,4334,4334,1,673.505371,2.428,0.517092,,,673.505371@2.428450,673.505371@2.428450,,0.000,0.000000,673.505371,0.00,224593.14,192079.14,166810.44
,4335,4335,3,317.175751,2.806,0.853136,,,317.175751@2.806022,317.175751@2.806022,,0.000,0.000000,317.175751,0.00,529516.06,606603.38,572890.06
,4336,4336,4,738.564819,7.167,0.854074,,,738.564819@7.167400,738.564819@7.167400,,0.000,0.000000,738.564819,220093.02,538501.19,440453.59,549994.31
,4337,4337,2,721.480896,3.009,0.832804,,,721.480896@3.009039,721.480896@3.009039,,0.000,0.000000,721.480896,0.00,586222.31,416862.50,482739.50
,4338,4338,3,330.158203,2.543,0.805831,,,330.158203@2.542904,330.158203@2.542904,,0.000,0.000000,330.158203,84547.66,558689.69,237602.70,178051.38
,4339,4339,4,701.486633,7.172,0.849929,,,701.486633@7.172009,701.486633@7.172009,,0.000,0.000000,701.486633,237850.55,499751.22,602199.06,510627.66
,4340,4340,3,187.024857,13.125,0.853441,,,187.024857@13.124534,187.024857@13.124534,,0.000,0.000000,187.024857,2883.28,609700.31,343843.03,482827.50
,4341,4341,3,225.088150,13.671,0.851426,,,225.088150@13.670594,225.088150@13.670594,,0.000,0.000000,225.088150,0.00,623944.00,577522.31,543364.44
,4342,4342,4,141.055725,2.763,0.837056,,,141.055725@2.762666,141.055725@2.762666,,0.000,0.000000,141.055725,78579.84,463747.47,332326.28,612254.69
,4343,4343,4,165.055740,4.059,0.831837,,,165.055740@4.058579,165.055740@4.058579,,0.000,0.000000,165.055740,97807.74,632742.69,491872.00,472840.41
,4344,4344,3,546.172546,11.905,0.853722,,,546.172546@11.904895,546.172546@11.904895,,0.000,0.000000,546.172546,0.00,635280.31,407971.75,581494.50
,4345,4345,4,353.200500,1.999,0.835101,,,353.200500@1.998767,353.200500@1.998767,,0.000,0.000000,353.200500,232316.69,370068.22,598484.44,228050.38
,4346,4346,3,441.336914,2.856,0.852419,,,441.336914@2.856054,441.336914@2.856054,,0.000,0.000000,441.336914,5038.67,359210.25,573320.31,381769.59
,4347,4347,2,596.138062,2.433,0.787305,,,596.138062@2.433129,596.138062@2.433129,,0.000,0.000000,596.138062,133109.23,279040.12,579898.00,333164.22
,4348,4348,4,172.991379,3.674,0.827919,,,172.991379@3.674458,172.991379@3.674458,,0.000,0.000000,172.991379,184482.92,625226.06,566471.31,570843.56
,4349,4349,3,254.184158,2.819,0.852577,,,254.184158@2.819411,254.184158@2.819411,,0.000,0.000000,254.184158,0.00,595784.94,615832.94,544023.56
,4350,4350,3,265.180939,2.602,0.821999,,,265.180939@2.602129,265.180939@2.602129,,0.000,0.000000,265.180939,138323.17,469039.78,536248.19,478756.66
,4351,4351,4,270.182312,5.814,0.849850,,,270.182312@5.813717,270.182312@5.813717,,0.000,0.000000,270.182312,246964.75,547930.00,441852.84,619814.75
,4352,4352,3,363.251617,2.391,0.768530,,,363.251617@2.390672,363.251617@2.390672,,0.000,0.000000,363.251617,0.00,610555.94,477066.12,381554.16
,4353,4353,3,375.143280,2.400,0.854161,,,375.143280@2.400071,375.143280@2.400071,,0.000,0.000000,375.143280,60746.25,478374.72,329387.97,306458.94
,4354,4354,3,316.827362,13.984,0.853633,,,316.827362@13.983562,316.827362@13.983562,,0.000,0.000000,316.827362,0.00,459405.16,555485.25,499946.34
,4355,4355,3,251.165192,4.059,0.854559,,,251.165192@4.058975,251.165192@4.058975,,0.000,0.000000,251.165192,5087.23,624478.81,498771.72,462507.84
,4356,4356,3,168.066666,6.716,0.710705,,,168.066666@6.716242,168.066666@6.716242,,0.000,0.000000,168.066666,45151.27,583440.69,377082.09,497974.72
,4357,4357,4,242.184235,2.713,0.850989,,,242.184235@2.713321,242.184235@2.713321,,0.000,0.000000,242.184235,127975.97,593814.50,533552.88,537435.44
,4358,4358,1,195.081558,2.514,0.516705,,,195.081558@2.514133,195.081558@2.514133,,0.000,0.000000,195.081558,32833.07,348771.09,278590.84,113060.84
,4359,4359,3,180.882736,13.880,0.854392,,,180.882736@13.880044,180.882736@13.880044,,0.000,0.000000,180.882736,0.00,433894.53,336476.88,505767.75
,4360,4360,2,265.253510,2.424,0.726497,,,265.253510@2.423738,265.253510@2.423738,,0.000,0.000000,265.253510,77578.71,272683.50,408566.03,292461.41
,4361,4361,3,322.829681,13.984,0.854039,,,322.829681@13.983562,322.829681@13.983562,,0.000,0.000000,322.829681,0.00,525841.88,552599.69,525614.31
,4362,4362,3,780.555481,4.211,0.853233,,,780.555481@4.210878,780.555481@4.210878,,0.000,0.000000,780.555481,0.00,610431.31,575762.75,373305.62
,4363,4363,3,227.165176,4.015,0.833141,,,227.165176@4.014846,227.165176@4.014846,,0.000,0.000000,227.165176,56830.91,584174.69,437456.12,473828.50
,4364,4364,4,203.082214,2.519,0.786070,,,203.082214@2.518550,203.082214@2.518550,,0.000,0.000000,203.082214,23520026.00,65136716.00,61165152.00,55549344.00
,4365,4365,3,203.082214,7.167,0.736436,,,203.082214@7.167225,203.082214@7.167225,,0.000,0.000000,203.082214,2571013.25,6472012.00,6257892.00,7015539.50
,4366,4366,2,203.082214,13.929,0.802346,,,203.082214@13.928509,203.082214@13.928509,,0.000,0.000000,203.082214,2242152.75,17002570.00,14699849.00,13781511.00
,4367,4367,4,337.040466,16.040,0.633847,,,337.040466@16.040396,337.040466@16.040396,,0.000,0.000000,337.040466,31217.30,468382.41,483302.50,455257.66
,4368,4368,3,555.305237,7.009,0.853152,,,555.305237@7.009378,555.305237@7.009378,,0.000,0.000000,555.305237,0.00,566871.94,423896.75,496296.50
,4369,4369,4,374.229675,2.936,0.853777,,,374.229675@2.935817,374.229675@2.935817,,0.000,0.000000,374.229675,31081.15,522382.84,299942.47,642945.94
,4370,4370,1,281.200653,2.397,0.533162,,,281.200653@2.396944,281.200653@2.396944,,0.000,0.000000,281.200653,0.00,209602.92,126008.71,229410.75
,4371,4371,4,118.050980,13.395,0.749089,,,118.050980@13.395149,118.050980@13.395149,,0.000,0.000000,118.050980,13933.71,596584.00,648452.75,591382.81
,4372,4372,3,282.033447,11.850,0.821108,,,282.033447@11.850133,282.033447@11.850133,,0.000,0.000000,282.033447,0.00,660001.19,572466.31,622417.94
,4373,4373,1,286.911957,7.072,0.696074,,,286.911957@7.071642,286.911957@7.071642,,0.000,0.000000,286.911957,138142.19,323687.25,173218.92,378685.38
,4374,4374,4,723.502136,7.163,0.836279,,,723.502136@7.162650,723.502136@7.162650,,0.000,0.000000,723.502136,115441.52,522906.16,443104.00,570302.31
,4375,4375,3,496.322388,4.112,0.854098,,,496.322388@4.112396,496.322388@4.112396,,0.000,0.000000,496.322388,221345.56,466209.09,633138.94,421908.66
,4376,4376,3,228.065353,13.500,0.831251,,,228.065353@13.500312,228.065353@13.500312,,0.000,0.000000,228.065353,0.00,565035.44,643926.19,546123.31
,4377,4377,3,156.997101,2.419,0.803218,,,156.997101@2.418896,156.997101@2.418896,,0.000,0.000000,156.997101,32507.71,466654.34,532750.38,384156.16
,4378,4378,3,496.268402,7.009,0.855851,,,496.268402@7.009378,496.268402@7.009378,,0.000,0.000000,496.268402,0.00,623610.31,640559.56,484492.12
,4379,4379,4,271.191498,4.088,0.821718,,,271.191498@4.088425,271.191498@4.088425,,0.000,0.000000,271.191498,62446.66,586143.31,441090.53,496909.66
,4380,4380,3,741.527649,3.003,0.827402,,,741.527649@3.002655,741.527649@3.002655,,0.000,0.000000,741.527649,0.00,558417.31,538641.69,565754.25
,4381,4381,3,131.082642,17.690,0.748466,,,131.082642@17.690083,131.082642@17.690083,,0.000,0.000000,131.082642,5697.45,578096.69,629002.38,493645.16
,4382,4382,3,215.053360,13.530,0.850450,,,215.053360@13.530168,215.053360@13.530168,,0.000,0.000000,215.053360,26226.78,611783.44,620329.38,561355.19
,4383,4383,4,137.024445,12.009,0.835227,,,137.024445@12.008509,137.024445@12.008509,,0.000,0.000000,137.024445,2039.17,657626.38,550782.25,519911.16
,4384,4384,3,323.257202,2.414,0.854543,,,323.257202@2.414237,323.257202@2.414237,,0.000,0.000000,323.257202,99495.57,477858.34,292369.34,393597.09
,4385,4385,3,176.064621,4.083,0.778802,,,176.064621@4.083479,176.064621@4.083479,,0.000,0.000000,176.064621,5253.16,597568.88,406120.12,480810.38
,4386,4386,2,87.008789,7.114,0.710613,,,87.008789@7.114058,87.008789@7.114058,,0.000,0.000000,87.008789,73649.57,468382.75,450675.97,454585.09
,4387,4387,3,395.389526,2.365,0.823732,,,395.389526@2.364762,395.389526@2.364762,,0.000,0.000000,395.389526,38546.13,476796.84,606624.94,485097.72
,4388,4388,3,337.024811,4.083,0.824153,,,337.024811@4.082716,337.024811@4.082716,,0.000,0.000000,337.024811,0.00,655866.19,495955.88,601206.31
,4389,4389,4,293.175842,2.538,0.786969,,,293.175842@2.537892,293.175842@2.537892,,0.000,0.000000,293.175842,4394260.00,13464280.00,14238744.00,11483207.00
,4390,4390,2,293.175812,3.625,0.621852,,,293.175812@3.625454,293.175812@3.625454,,0.000,0.000000,293.175812,1942190.62,5313180.00,4913351.50,5582670.50
,4391,4391,3,259.022400,14.541,0.790167,,,259.022400@14.540667,259.022400@14.540667,,0.000,0.000000,259.022400,2079.29,492837.25,641381.81,499426.78
,4392,4392,4,178.027222,7.401,0.837137,,,178.027222@7.401371,178.027222@7.401371,,0.000,0.000000,178.027222,210513.14,522511.16,696476.50,640153.69
,4393,4393,4,347.243896,4.088,0.851446,,,347.243896@4.088204,347.243896@4.088204,,0.000,0.000000,347.243896,126931.45,576857.06,495850.41,548246.75
,4394,4394,4,761.480347,7.177,0.837745,,,761.480347@7.176583,761.480347@7.176583,,0.000,0.000000,761.480347,279352.59,535558.19,645694.31,633990.56
,4395,4395,2,720.472656,3.015,0.834836,,,720.472656@3.015250,720.472656@3.015250,,0.000,0.000000,720.472656,0.00,629751.00,467601.91,577268.56
,4396,4396,4,361.259674,2.817,0.835400,,,361.259674@2.817054,361.259674@2.817054,,0.000,0.000000,361.259674,232584.61,601585.31,635222.38,631394.56
,4397,4397,4,742.149902,4.039,0.852938,,,742.149902@4.038750,742.149902@4.038750,,0.000,0.000000,742.149902,27037.11,428214.41,556609.81,569545.06
,4398,4398,4,465.144897,6.993,0.853364,,,465.144897@6.992905,465.144897@6.992905,,0.000,0.000000,465.144897,130044.62,618301.56,591307.19,623049.94
,4399,4399,4,429.271912,7.350,0.850925,,,429.271912@7.349733,429.271912@7.349733,,0.000,0.000000,429.271912,213938.70,621575.75,516490.47,683097.25
,4400,4400,3,475.266235,7.009,0.854547,,,475.266235@7.009378,475.266235@7.009378,,0.000,0.000000,475.266235,0.00,582090.00,592864.12,491522.16
,4401,4401,4,228.124146,7.528,0.792796,,,228.124146@7.528246,228.124146@7.528246,,0.000,0.000000,228.124146,161541.78,656248.50,382151.09,685024.19
,4402,4402,4,193.024094,16.030,0.616785,,,193.024094@16.029558,193.024094@16.029558,,0.000,0.000000,193.024094,52894.00,673787.94,682657.31,673459.75
,4403,4403,1,372.970764,16.035,0.581736,,,372.970764@16.034698,372.970764@16.034698,,0.000,0.000000,372.970764,299664.25,4159609.25,4103892.25,3731485.00
,4404,4404,1,372.970764,16.604,0.548923,,,372.970764@16.604063,372.970764@16.604063,,0.000,0.000000,372.970764,254154.88,3164267.00,3184028.25,2999476.75
,4405,4405,4,698.181152,2.650,0.854410,,,698.181152@2.649729,698.181152@2.649729,,0.000,0.000000,698.181152,129057.23,452260.75,690696.75,667754.88
,4406,4406,4,283.110443,2.023,0.853791,,,283.110443@2.022837,283.110443@2.022837,,0.000,0.000000,283.110443,75066.45,191180.14,375114.66,668963.06
,4407,4407,4,237.149536,4.084,0.833405,,,237.149536@4.083917,237.149536@4.083917,,0.000,0.000000,237.149536,25549.27,637825.75,575859.38,512898.09
,4408,4408,3,557.455750,2.441,0.587521,,,557.455750@2.441317,557.455750@2.441317,,0.000,0.000000,557.455750,0.00,401521.75,559112.44,438996.59
,4409,4409,4,239.128906,2.226,0.827439,,,239.128906@2.225738,239.128906@2.225738,,0.000,0.000000,239.128906,161660.38,591162.50,455633.16,426351.53
,4410,4410,3,715.511719,3.003,0.814651,,,715.511719@3.002655,715.511719@3.002655,,0.000,0.000000,715.511719,0.00,521008.75,593040.44,507244.47
,4411,4411,3,337.121277,2.984,0.831670,,,337.121277@2.984229,337.121277@2.984229,,0.000,0.000000,337.121277,5662.19,641123.12,515661.09,441298.03
,4412,4412,4,599.393433,11.764,0.850063,,,599.393433@11.764450,599.393433@11.764450,,0.000,0.000000,599.393433,62833.28,692271.31,486562.38,570279.38
,4413,4413,3,207.029846,12.021,0.850379,,,207.029846@12.021013,207.029846@12.021013,,0.000,0.000000,207.029846,6530.47,725938.25,599743.44,583723.81
,4414,4414,4,79.608582,7.070,0.802654,,,79.608582@7.070483,79.608582@7.070483,,0.000,0.000000,79.608582,146984.83,691606.56,541533.69,661974.50
,4415,4415,4,340.260559,3.052,0.850824,,,340.260559@3.051679,340.260559@3.051679,,0.000,0.000000,340.260559,259187.92,653830.06,587838.44,631195.38
,4416,4416,3,655.421814,2.405,0.853632,,,655.421814@2.404817,655.421814@2.404817,,0.000,0.000000,655.421814,75287.37,670862.94,437330.66,390379.84
,4417,4417,3,215.014542,6.960,0.784791,,,215.014542@6.959963,215.014542@6.959963,,0.000,0.000000,215.014542,246907.83,625083.31,551269.81,685619.25
,4418,4418,3,286.202423,2.971,0.823314,,,286.202423@2.970556,286.202423@2.970556,,0.000,0.000000,286.202423,0.00,723626.69,631398.00,505889.84
,4419,4419,2,293.212311,2.586,0.790871,,,293.212311@2.586021,293.212311@2.586021,,0.000,0.000000,293.212311,54629.42,498199.84,567043.44,452291.62
,4420,4420,3,71.013863,13.148,0.837329,,,71.013863@13.148450,71.013863@13.148450,,0.000,0.000000,71.013863,12195.43,668116.19,577316.00,609750.44
,4421,4421,3,87.020004,4.117,0.834406,,,87.020004@4.117270,87.020004@4.117270,,0.000,0.000000,87.020004,109322.51,583200.06,227254.62,629122.06
,4422,4422,4,119.050255,4.063,0.836746,,,119.050255@4.063300,119.050255@4.063300,,0.000,0.000000,119.050255,56320.71,200430.17,618897.50,156674.56
,4423,4423,4,191.073929,2.461,0.804281,,,191.073929@2.461196,191.073929@2.461196,,0.000,0.000000,191.073929,11514.95,599111.94,612107.81,475977.59
,4424,4424,3,117.025696,13.328,0.851052,,,117.025696@13.328221,117.025696@13.328221,,0.000,0.000000,117.025696,0.00,70207.71,66903.92,64233.88
,4425,4425,3,330.169739,7.616,0.843371,,,330.169739@7.615513,330.169739@7.615513,,0.000,0.000000,330.169739,848.43,746511.81,632622.75,738428.19
,4426,4426,3,241.072845,3.457,0.778849,,,241.072845@3.457225,241.072845@3.457225,,0.000,0.000000,241.072845,41736.48,455557.25,588250.50,676248.81
,4427,4427,3,540.053955,13.962,0.822086,,,540.053955@13.961818,540.053955@13.961818,,0.000,0.000000,540.053955,0.00,656984.00,699376.94,570650.62
,4428,4428,4,295.191376,6.990,0.813885,,,295.191376@6.990446,295.191376@6.990446,,0.000,0.000000,295.191376,8459.83,597820.56,668472.88,686746.56
,4429,4429,2,225.149567,2.523,0.747211,,,225.149567@2.523429,225.149567@2.523429,,0.000,0.000000,225.149567,58529.60,446159.84,253972.38,228332.61
,4430,4430,3,778.539490,4.231,0.841928,,,778.539490@4.230522,778.539490@4.230522,,0.000,0.000000,778.539490,0.00,660370.81,677884.06,483184.16
,4431,4431,3,282.179108,4.067,0.829681,,,282.179108@4.067471,282.179108@4.067471,,0.000,0.000000,282.179108,3683.49,653549.06,614981.69,572852.69
,4432,4432,4,283.264099,2.419,0.831349,,,283.264099@2.418917,283.264099@2.418917,,0.000,0.000000,283.264099,228730192.00,1144887680.00,1087406976.00,1027853120.00
,4433,4433,3,283.264160,3.009,0.768408,,,283.264160@3.008662,283.264160@3.008662,,0.000,0.000000,283.264160,3682576.25,14575880.00,15882472.00,14848504.00
,4434,4434,3,578.310120,3.021,0.853876,,,578.310120@3.021461,578.310120@3.021461,,0.000,0.000000,578.310120,0.00,607461.00,702605.25,616061.44
,4435,4435,3,717.528137,4.115,0.853014,,,717.528137@4.114656,717.528137@4.114656,,0.000,0.000000,717.528137,0.00,418284.25,664274.94,455622.59
,4436,4436,3,131.035004,11.905,0.814573,,,131.035004@11.904542,131.035004@11.904542,,0.000,0.000000,131.035004,3391.30,745766.44,589208.81,643519.38
,4437,4437,3,79.957382,3.746,0.791721,,,79.957382@3.746013,79.957382@3.746013,,0.000,0.000000,79.957382,9776.39,760342.19,674592.19,510984.34
,4438,4438,3,576.760193,13.915,0.853867,,,576.760193@13.915112,576.760193@13.915112,,0.000,0.000000,576.760193,2187.10,672758.00,531369.00,680565.50
,4439,4439,3,261.843719,13.903,0.852452,,,261.843719@13.902627,261.843719@13.902627,,0.000,0.000000,261.843719,0.00,97978.16,137738.47,158212.25
,4440,4440,4,82.166748,7.172,0.850098,,,82.166748@7.171975,82.166748@7.171975,,0.000,0.000000,82.166748,233423.81,647694.19,739804.31,620939.12
,4441,4441,3,95.013863,11.879,0.842304,,,95.013863@11.879096,95.013863@11.879096,,0.000,0.000000,95.013863,1440.62,763376.25,592362.00,701452.50
,4442,4442,3,338.125885,4.073,0.830541,,,338.125885@4.072825,338.125885@4.072825,,0.000,0.000000,338.125885,7061.97,646757.19,446827.12,554771.50
,4443,4443,4,255.135025,4.108,0.800207,,,255.135025@4.107862,255.135025@4.107862,,0.000,0.000000,255.135025,138377.12,511840.62,293262.47,579126.81
,4444,4444,4,239.140182,2.985,0.832526,,,239.140182@2.984671,239.140182@2.984671,,0.000,0.000000,239.140182,246668.52,725543.75,479913.47,752636.81
,4445,4445,4,617.464783,4.146,0.854354,,,617.464783@4.145908,617.464783@4.145908,,0.000,0.000000,617.464783,144602.08,769889.56,737596.56,597988.75
,4446,4446,3,556.317078,7.075,0.853426,,,556.317078@7.075209,556.317078@7.075209,,0.000,0.000000,556.317078,1672.31,723558.19,565798.44,666623.75
,4447,4447,3,310.211182,4.113,0.821961,,,310.211182@4.112608,310.211182@4.112608,,0.000,0.000000,310.211182,3103.88,650111.88,681513.19,727804.81
,4448,4448,3,119.023575,13.325,0.854172,,,119.023575@13.324833,119.023575@13.324833,,0.000,0.000000,119.023575,5091.93,666572.19,695570.56,678136.25
,4449,4449,3,393.374390,2.327,0.855706,,,393.374390@2.326712,393.374390@2.326712,,0.000,0.000000,393.374390,3148.45,573627.06,650480.06,487129.75
,4450,4450,3,238.155548,4.108,0.827009,,,238.155548@4.107692,238.155548@4.107692,,0.000,0.000000,238.155548,123423.76,499591.09,395599.41,533199.12
,4451,4451,1,231.160324,2.485,0.829863,,,231.160324@2.485425,231.160324@2.485425,,0.000,0.000000,231.160324,62065.31,510487.59,597249.56,364965.25
,4452,4452,4,257.175781,4.093,0.822665,,,257.175781@4.093463,257.175781@4.093463,,0.000,0.000000,257.175781,110907.94,700171.50,621017.44,640952.69
,4453,4453,3,553.484070,2.352,0.854844,,,553.484070@2.351878,553.484070@2.351878,,0.000,0.000000,553.484070,0.00,675164.06,634193.31,624820.75
,4454,4454,4,201.070984,13.916,0.822337,,,201.070984@13.916129,201.070984@13.916129,,0.000,0.000000,201.070984,99361.91,643340.19,504304.00,617702.81
,4455,4455,4,503.300659,5.967,0.789904,,,503.300659@5.966679,503.300659@5.966679,,0.000,0.000000,503.300659,98503.75,631208.44,573247.06,750099.44
,4456,4456,3,553.288269,7.075,0.853513,,,553.288269@7.075209,553.288269@7.075209,,0.000,0.000000,553.288269,1807.26,695340.75,509309.84,628166.56
